"WORK_ORDER_NUMBER","WORK_ORDER_ACTIVITY_DESC","WORK_ORDER_ADDRESS","WORK_ORDER_INITIATED_DATE","WORK_ORDER_COMPLETED_DATE"
438785,"SL Replace photo electric cell","    ",09/25/2013 14:52:09,09/22/2013 00:00:00
438786,"SL Replace relay","  4A ST SW  ",09/25/2013 14:54:53,09/22/2013 00:00:00
438790,"SL Replace relay","    ",09/25/2013 15:04:29,09/22/2013 00:00:00
438792,"SL Install temporary overhead wire","  ELBOW DR SW  ",09/25/2013 15:12:37,09/23/2013 00:00:00
439215,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","1917 6 AV NW  ",09/30/2013 10:54:48,01/10/2013 09:30:00
439217,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",09/30/2013 10:54:51,01/10/2013 09:30:00
439253,"Traffic Parking & Assessment - Design, review and update (Non-Recoverable)","  SILVER VALLEY RD NW  ",09/30/2013 13:52:00,10/15/2013 16:00:00
439283,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","1146 LAKE CHRISTINA WY SE  ",10/01/2013 06:07:41,10/01/2013 06:08:00
439284,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","10236 MAPLE GROVE PL SE  ",10/01/2013 06:10:14,10/01/2013 06:10:00
439285,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",10/01/2013 06:11:51,10/01/2013 06:12:00
439286,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","2539 MORLEY TR NW  ",10/01/2013 06:13:35,10/01/2013 06:14:00
439287,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","1527 RANCHLANDS WY NW  ",10/01/2013 06:15:20,10/01/2013 06:16:00
439288,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","6444 SILVER SPRINGS WY NW  ",10/01/2013 06:17:28,10/01/2013 08:13:00
439289,"SL Replace Hand hole cover","  9 ST SE  ",10/01/2013 07:24:47,09/25/2013 00:00:00
439296,"Traffic Parking & Assessment - Design, review and update (Non-Recoverable)","  EVERSYDE CM SW  ",10/01/2013 07:56:27,10/17/2013 12:00:00
439301,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  19 AV SW  ",10/01/2013 08:49:35,10/03/2013 09:50:00
439302,"SL Replace Bulb","    ",10/01/2013 08:50:51,09/30/2013 00:00:00
439304,"SL Replace relay","935 NORTHMOUNT DR NW  ",10/01/2013 09:01:56,09/30/2013 00:00:00
439310,"Streetlight Operations Replace Pole","5879 BOW CR NW  ",08/13/2013 00:00:00,08/13/2013 00:00:00
439312,"SL Replace Bulb","43 CANYON DR NW  ",10/01/2013 09:24:33,09/30/2013 00:00:00
439313,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  26 ST SE  ",10/01/2013 09:25:52,10/08/2013 09:45:00
439314,"SL Replace Bulb","3215 BOULTON RD NW  ",10/01/2013 09:29:57,09/30/2013 00:00:00
439323,"Traffic Parking & Assessment - Design, review and update (Non-Recoverable)","  EDGEMONT BV NW  ",10/01/2013 10:15:00,10/15/2013 15:00:00
439336,"SL Replace photo electric cell","    ",10/01/2013 11:03:27,09/29/2013 00:00:00
439343,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",10/01/2013 11:20:00,10/18/2013 10:21:00
439349,"SL Install Fuse","  MARYVALE DR NE  ",10/01/2013 11:27:09,09/29/2013 00:00:00
439350,"Signs Manufacture - Decals - Parking, Transit etc.","    ",10/01/2013 11:29:40,10/04/2013 11:37:00
439358,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  77 ST SW  ",10/01/2013 13:15:26,10/03/2013 09:57:00
439362,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  25 AV NW  ",10/01/2013 13:29:20,10/03/2013 10:46:00
439373,"SL Replace Bulb","  37 AV NE  ",10/01/2013 13:54:45,09/28/2013 00:00:00
439384,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","  19 ST NW  ",10/01/2013 14:05:00,10/31/2013 11:00:00
439387,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",10/01/2013 14:05:00,10/31/2013 11:00:00
439390,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",10/01/2013 14:05:00,10/29/2013 11:18:00
439391,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",10/01/2013 14:05:00,10/31/2013 11:00:00
439420,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",10/01/2013 14:29:19,10/18/2013 08:22:00
439421,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",10/01/2013 14:35:24,10/17/2013 12:00:00
439423,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",10/01/2013 14:35:25,10/17/2013 12:00:00
435863,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","103 ABERGALE PL NE  ",08/28/2013 06:01:05,08/28/2013 06:01:00
435864,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","91 FALTON CL NE  ",08/28/2013 06:02:45,08/28/2013 06:03:00
435865,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","171 FALSBY RD NE  ",08/28/2013 06:12:14,08/28/2013 06:12:00
436203,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  80 AV NE  ",08/30/2013 06:27:00,09/09/2013 15:08:00
436206,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  PEIGAN TR SE  ",08/30/2013 07:13:00,09/10/2013 09:30:00
436917,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  ARBOUR LAKE RD NW  ",09/06/2013 15:14:00,09/11/2013 13:35:00
437023,"Signals Construction - Signals Over Dimensional Load Escort","5796 40 ST SE  ",09/09/2013 09:40:00,10/09/2013 12:24:00
437024,"Signals Construction - Signals Over Dimensional Load Escort","4460 54 AV SE  ",09/09/2013 09:54:00,10/01/2013 11:04:00
437028,"Signals Construction - Signals Over Dimensional Load Escort","4207 GLENMORE TR SE  ",09/09/2013 10:18:00,10/08/2013 12:32:00
437089,"Special Events Cleaning [m3][ln km]","  10 ST SE  ",09/09/2013 15:38:00,11/20/2013 14:54:00
437107,"SL Replace Bulb","289 QUEEN TAMARA WY SE  ",09/10/2013 07:39:16,09/05/2013 00:00:00
437108,"SL Replace Luminaire","279 QUEEN TAMARA WY SE  ",09/10/2013 07:42:13,09/05/2013 00:00:00
437111,"SL Replace relay","    ",09/10/2013 07:52:36,09/05/2013 00:00:00
437112,"SL Replace Luminaire","    ",09/10/2013 07:56:39,09/05/2013 00:00:00
437113,"SL Replace Bulb","    ",09/10/2013 07:59:41,09/05/2013 00:00:00
437128,"SL Install temporary overhead wire","812 ABBOTSFORD DR NE  ",09/10/2013 09:16:53,09/06/2013 00:00:00
437143,"SL PDOR - to be used for Street lights PDORs only.","  24 ST SE  ",09/10/2013 10:19:00,09/10/2013 10:39:00
437146,"SL Replace Bulb","99 HOLMWOOD AV NW  ",09/09/2013 00:00:00,09/09/2013 00:00:00
437161,"SL PDOR - to be used for Street lights PDORs only.","3602 2 ST SW  ",09/10/2013 10:43:00,09/10/2013 10:50:00
437164,"SL Replace Luminaire","10 CAMBRIDGE RD NW  ",09/09/2013 00:00:00,09/09/2013 00:00:00
437172,"SL Replace Bulb","432 ASPEN GLEN PL SW  ",09/09/2013 00:00:00,09/09/2013 00:00:00
437174,"SL Replace Bulb","404 ASPEN GLEN PL SW  ",09/09/2013 00:00:00,09/09/2013 00:00:00
437196,"SL Replace Fuse","7 FONDA RI SE  ",09/10/2013 13:18:35,09/08/2013 00:00:00
437243,"Signs Field Ops - Sign Repair/replace missing or damaged signs","1313 10 AV SW  ",09/10/2013 15:48:49,09/16/2013 13:15:00
437263,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",09/11/2013 05:18:33,09/11/2013 05:19:00
437264,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","843 LAKE LUCERNE DR SE  ",09/11/2013 05:20:26,09/11/2013 05:20:00
437265,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","655 STRATHCONA DR SW  ",09/11/2013 05:21:48,09/11/2013 05:22:00
437281,"Signs Field Ops - Sign Repair/replace missing or damaged signs","223 CASTLERIDGE BV NE  ",09/11/2013 08:44:24,09/16/2013 10:37:00
437320,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  43 AV NW  ",09/11/2013 11:01:35,09/16/2013 10:39:00
437334,"Traffic Parking & Assessment - Design, review and update (Non-Recoverable)","  17 AV SW  ",09/11/2013 13:34:23,10/03/2013 11:00:00
437347,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  SYMONS VALLEY PY NW  ",09/11/2013 14:30:49,09/23/2013 12:43:00
437403,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",09/12/2013 06:47:08,09/12/2013 06:47:00
437405,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",09/12/2013 06:55:31,09/12/2013 06:56:00
437407,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",09/12/2013 06:58:24,09/12/2013 06:58:00
437408,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",09/12/2013 07:00:35,09/12/2013 07:00:00
437411,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",09/12/2013 07:05:33,09/12/2013 07:05:00
437414,"Traffic Parking & Assessment - Design, review and update (Non-Recoverable)","  12 AV SE  ",09/12/2013 07:57:11,10/17/2013 12:00:00
437415,"SL PDOR - to be used for Street lights PDORs only.","509 20 AV NW  ",09/12/2013 08:09:00,09/12/2013 09:01:00
437431,"SL Replace relay","1435 37 ST SW  ",09/12/2013 09:11:17,09/10/2013 00:00:00
437475,"Sign Field Ops - Sign Repair/replace/ lifecycle missing or damaged signs ","  MT MCKENZIE DR SE  ",09/12/2013 11:21:15,09/17/2013 15:18:00
437476,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  MT MCKENZIE DR SE  ",09/12/2013 11:29:57,09/17/2013 15:10:00
437486,"Signs Field Ops - Sign Repair/replace missing or damaged signs","23 MARTIN CROSSING PA NE  ",09/12/2013 13:30:04,09/17/2013 14:41:00
437495,"Signs Manufacture - Information Sign - Overhead and sidemount guide signs (green)","    ",09/12/2013 14:00:00,10/29/2013 11:04:00
437500,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  MACLEOD TR SE  ",09/12/2013 14:21:05,09/17/2013 14:21:00
437504,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  SUNPARK DR SE  ",09/12/2013 14:37:01,09/24/2013 13:03:00
437506,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  BARLOW TR SE  ",09/12/2013 14:44:34,09/17/2013 14:43:00
436027,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","1430 2A ST NW  ",08/29/2013 06:54:05,08/29/2013 06:54:00
436028,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",08/29/2013 06:55:42,08/29/2013 06:56:00
436119,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",08/29/2013 11:32:00,09/24/2013 13:19:00
436121,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  SUNHAVEN CL SE  ",08/29/2013 11:42:44,09/19/2013 11:36:00
436124,"SL Replace Fuse","131 44 AV NW  ",08/29/2013 13:17:36,08/27/2013 00:00:00
436133,"SL Replace photo electric cell","4803 19 AV NW  ",08/29/2013 13:46:08,08/27/2013 00:00:00
436134,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",08/29/2013 13:48:00,09/24/2013 13:21:00
436293,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","628 9 AV NE  ",08/30/2013 14:35:00,09/05/2013 10:30:00
436308,"Signals Construction - Signals Over Dimensional Load Escort","5505 52 ST SE  ",08/30/2013 15:57:00,10/01/2013 09:36:00
436479,"Traffic Parking & Assessment - Design, review and update (Non-Recoverable)","838 11 AV SW  ",09/03/2013 14:38:30,09/12/2013 15:30:00
436683,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","6636 TEMPLE DR NE  ",09/05/2013 05:55:01,09/05/2013 05:55:00
436684,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","202 13 AV NE  ",09/05/2013 05:57:02,09/05/2013 05:57:00
436698,"SL Replace photo electric cell","128 SILVER HILL WY NW  ",08/31/2013 00:00:00,08/31/2013 00:00:00
436702,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",09/05/2013 08:09:29,09/20/2013 10:19:00
436733,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",09/05/2013 08:20:47,09/20/2013 10:19:00
436759,"SL Replace Fuse","5904 BOWWATER CR NW  ",08/30/2013 00:00:00,08/30/2013 00:00:00
436808,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",09/06/2013 07:51:48,09/06/2013 07:52:00
436836,"SL Replace Bulb","3611 UMBER PL NW  ",09/06/2013 10:22:32,08/05/2013 00:00:00
439860,"SL Replace Bulb","419 TAVENDER RD NW  ",10/04/2013 10:28:21,10/03/2013 00:00:00
439880,"Signs Field Ops - Sign Repair/replace missing or damaged signs","530 8 AV SW  ",10/04/2013 14:19:00,10/15/2013 13:12:00
439883,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  23 AV SW  ",10/04/2013 14:39:56,10/21/2013 15:35:00
439900,"Standards and Design","  10 ST NW  ",10/04/2013 15:15:00,12/16/2013 11:00:00
439902,"Traffic Parking & Assessment - Design, review and update (Non-Recoverable)"," 18 ST NE  ",10/04/2013 15:37:00,10/10/2013 09:00:00
439954,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",10/07/2013 07:15:40,10/07/2013 07:16:00
439958,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",10/07/2013 07:32:57,10/07/2013 07:33:00
439960,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",10/07/2013 07:36:04,10/07/2013 07:36:00
439961,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",10/07/2013 07:37:46,10/07/2013 07:38:00
439964,"Traffic Parking & Assessment - Design, review and update (Non-Recoverable)","1921 9 AV SE  ",10/07/2013 07:44:14,11/05/2013 15:30:00
439973,"Bridges Miscellaneous Repairs","    ",10/07/2013 09:04:56,10/08/2013 11:01:00
439974,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  68 ST NE  ",10/07/2013 09:06:24,10/10/2013 10:01:00
439975,"Signs Field Ops - Sign Repair/replace missing or damaged signs","    ",10/07/2013 09:10:52,10/15/2013 14:40:00
439979,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",10/07/2013 09:43:00,10/17/2013 13:15:00
439981,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  10 ST SW  ",10/07/2013 10:01:43,10/15/2013 15:14:00
439986,"SL Replace Fuse","    ",10/07/2013 10:31:27,10/01/2013 00:00:00
439987,"Sign Field Ops - Sign Repair/replace/ lifecycle missing or damaged signs ","1271 FALCONRIDGE DR NE  ",10/07/2013 10:34:06,10/16/2013 11:11:00
439990,"SL Replace Fuse","61 SHERWOOD RD NW  ",10/07/2013 10:38:13,10/02/2013 00:00:00
439991,"Signs Field Ops - Sign Repair/replace missing or damaged signs","1011 BEVERLEY BV SW  ",10/07/2013 10:42:35,10/10/2013 10:34:00
439993,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",10/07/2013 10:49:04,10/08/2013 10:14:00
439994,"SL Replace photo electric cell","1204 SANDPIPER RD NW  ",10/07/2013 10:50:53,10/02/2013 00:00:00
439995,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  MACLEOD TR S  ",10/07/2013 10:53:36,10/10/2013 14:01:00
439997,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","93 FONDA GR SE  ",10/07/2013 11:06:03,09/09/2013 13:30:00
439999,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","83 FONDA GR SE  ",10/07/2013 11:06:05,09/09/2013 13:30:00
440000,"SL Replace Bulb","7 PANORAMA HILLS CL NW  ",10/07/2013 11:08:39,10/02/2013 00:00:00
440001,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  CAROL DR NW  ",10/07/2013 11:11:51,10/10/2013 09:54:00
440002,"Signs Field Ops - Sign Repair/replace missing or damaged signs","6212 18 ST SE  ",10/07/2013 11:13:46,10/10/2013 10:31:00
440004,"Signs Field Ops - Detours set up / take down Recoverable - W/O from Traffic Engineering and other City BU","  45 ST SW  ",10/07/2013 11:17:34,11/06/2013 09:09:00
440005,"Signs Field Ops - Sign Repair/replace missing or damaged signs","1816 16 ST SW  ",10/07/2013 11:21:12,10/23/2013 11:52:00
440007,"Signs Field Ops - Sign Repair/replace missing or damaged signs","1186 PROMINENCE WY SW  ",10/07/2013 11:27:53,10/16/2013 11:07:00
440008,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",10/07/2013 11:50:57,10/24/2013 12:00:00
440010,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",10/07/2013 11:51:01,10/24/2013 12:00:00
440011,"Signs Field Ops - Sign Repair/replace missing or damaged signs","141 CROWFOOT WY NW 25",10/07/2013 11:51:34,10/10/2013 09:37:00
440014,"Signs Manufacture - Detour Sign","    ",10/07/2013 13:03:00,10/17/2013 13:52:00
440016,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  11 AV SW  ",10/07/2013 13:20:01,11/13/2013 14:52:00
440017,"SL Replace Luminaire","  HIDDEN VALLEY DR NW  ",10/07/2013 13:20:59,10/02/2013 00:00:00
440020,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  27 AV SW  ",10/07/2013 13:29:09,10/10/2013 10:51:00
440022,"Signs Field Ops - Sign Repair/replace missing or damaged signs","4306 17 AV SE  ",10/07/2013 13:33:09,10/10/2013 10:24:00
440023,"SL Replace Fuse","  BERKSHIRE BV NW  ",10/07/2013 13:33:20,10/02/2013 00:00:00
440027,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","  CANOVA RD SW  ",10/07/2013 13:47:45,11/19/2013 14:30:00
