CLASS,CLASS_CODE,COMM_CODE,NAME,SECTOR,URBAN_STR,DECADE,SRG,CONTACT,EMAIL,CNSS_YR,FOIP_IND,RES_CNT,DWELL_CNT,PRSCH_CHLD,EMPLYD_CNT,OWNSHP_CNT,SING_FAMLY,DUPLEX,MULTI_PLEX,APARTMENT,TOWN_HOUSE,MANUF_HOME,CONV_STRUC,COMUNL_HSE,RES_COMM,OTHER_RES,NURSING_HM,OTHER_INST,HOTEL_CNT,OTHER_MISC,APT_NO_RES,APT_OCCPD,APT_OWNED,APT_PERSON,APT_VACANT,APT_UC,APT_NA,CNV_NO_RES,CNV_OCCPD,CNV_OWNED,CNV_PERSON,CNV_VACANT,CNV_UC,CNV_NA,DUP_NO_RES,DUP_OCCPD,DUP_OWNED,DUP_PERSON,DUP_VACANT,DUP_UC,DUP_NA,MFH_NO_RES,MFH_OCCPD,MFH_OWNED,MFH_PERSON,MFH_VACANT,MFH_UC,MFH_NA,MUL_NO_RES,MUL_OCCPD,MUL_OWNED,MUL_PERSON,MUL_VACANT,MUL_UC,MUL_NA,OTH_NO_RES,OTH_OCCPD,OTH_OWNED,OTH_PERSON,OTH_VACANT,OTH_UC,OTH_NA,TWN_NO_RES,TWN_OCCPD,TWN_OWNED,TWN_PERSON,TWN_VACANT,TWN_UC,TWN_NA,SF_NO_RES,SF_OCCPD,SF_OWNED,SF_PERSON,SF_VACANT,SF_UC,SF_NA,OTH_STRTY,DWELSZ_1,DWELSZ_2,DWELSZ_3,DWELSZ_4_5,DWELSZ_6,MALE_CNT,FEMALE_CNT,MALE_0_4,MALE_5_14,MALE_15_19,MALE_20_24,MALE_25_34,MALE_35_44,MALE_45_54,MALE_55_64,MALE_65_74,MALE_75,FEM_0_4,FEM_5_14,FEM_15_19,FEM_20_24,FEM_25_34,FEM_35_44,FEM_45_54,FEM_55_64,FEM_65_74,FEM_75,MF_0_4,MF_5_14,MF_15_19,MF_20_24,MF_25_34,MF_35_44,MF_45_54,MF_55_64,MF_65_74,MF_75,SHAPE_AREA,SHAPE_LEN
Residential,1,SDC,SUNDANCE,SOUTH,RECENT SUBURBS,1980s,BUILT-OUT,Mengqiao Cui,Mengqiao.cui@calgary.ca,2008,,11061,3397,553,0,3074,3063,74,0,100,152,0,8,0,0,0,0,0,0,0,1,91,91,109,8,0,0,0,8,1,10,0,0,0,0,74,63,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150,58,397,1,0,0,0,3023,2861,10383,38,1,1,0,269,791,690,1447,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4020218.15248000000,9073.96717161000
Residential,1,MAH,MAHOGANY,SOUTHEAST,NEW SUBURBS,BUILDING OUT,DEVELOPING,Zheng Dou,Zheng.Dou@calgary.ca,2008,Y,0,11,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6384491.30598000000,10099.50264240000
Residual Sub Area,4,12J,12J,SOUTHEAST,GREENFIELD,NON RESIDENTIAL,N/A,Zheng Dou,Zheng.Dou@calgary.ca,2008,,58,22,6,0,11,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,57,2,1,0,0,4,6,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17257558.45610000000,18102.28797550000
Industrial,2,SFH,SOUTH FOOTHILLS,SOUTHEAST,SOUTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Allison Chan,Allison.D.Chan@calgary.ca,2008,Y,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3638979.56582000000,7849.61487840000
Industrial,2,SHI,SHEPARD INDUSTRIAL,SOUTHEAST,SOUTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Allison Chan,Allison.D.Chan@calgary.ca,2008,,267,151,2,0,143,1,0,0,0,0,149,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,143,267,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,75,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4641594.41052000000,10844.05858170000
Industrial,2,ESH,EAST SHEPARD INDUSTRIAL,SOUTHEAST,SOUTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Allison Chan,Allison.D.Chan@calgary.ca,2008,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17367775.14560000000,17686.68637380000
Residential,1,DDG,DOUGLASDALE/GLEN,SOUTHEAST,RECENT SUBURBS,1990s,BUILT-OUT,Mengqiao Cui,Mengqiao.cui@calgary.ca,2008,,11715,3963,891,0,3754,3735,144,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,139,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,70,175,0,0,0,0,3691,3545,11299,41,0,3,0,354,1382,775,1268,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6027544.20626000000,13861.84862020000
Residential,1,SOW,SOUTHWOOD,SOUTH,ESTABLISHED SUBURBS,1960s,BUILT-OUT,Mengqiao Cui,Mengqiao.cui@calgary.ca,2008,,6146,2629,384,0,1631,1376,290,32,334,520,0,76,1,0,0,0,0,0,0,0,331,130,560,3,0,0,0,71,6,122,1,0,4,0,283,102,736,7,0,0,0,0,0,0,0,0,0,0,32,17,41,0,0,0,0,1,0,9,0,0,0,0,504,181,1218,16,0,0,0,1349,1195,3460,22,0,5,1,617,990,501,426,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2661115.80570000000,6583.13454500000
Residential,1,WIL,WILLOW PARK,SOUTH,ESTABLISHED SUBURBS,1960s,BUILT-OUT,Mengqiao Cui,Mengqiao.cui@calgary.ca,2008,,5365,2280,271,0,1799,1587,0,0,244,439,0,8,0,0,0,0,0,2,0,0,241,0,457,3,0,0,0,7,1,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,423,325,838,16,0,0,0,1561,1473,4050,25,0,1,2,498,985,301,412,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3398342.90464000000,7332.21434247000
Residential,1,CED,CEDARBRAE,SOUTH,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Mengqiao Cui,Mengqiao.cui@calgary.ca,2008,,6412,2601,456,0,1966,1335,550,0,163,533,0,20,0,0,0,0,0,0,0,0,162,34,283,1,0,0,0,17,3,34,0,0,3,0,544,348,1361,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,382,1087,14,0,0,1,1315,1199,3647,17,0,2,0,527,962,519,511,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2069560.99582000000,6050.02493225000
Residential,1,BRA,BRAESIDE,SOUTH,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Mengqiao Cui,Mengqiao.cui@calgary.ca,2008,,6014,2540,320,0,2019,1401,76,0,161,899,0,3,0,0,0,0,0,0,0,0,160,113,264,1,0,0,0,3,1,7,0,0,0,0,69,44,127,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886,575,1786,13,0,0,0,1379,1286,3830,19,0,3,0,574,1022,432,432,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960856.58504000000,5660.81639240000
Residual Sub Area,4,12B,12B,SOUTHEAST,RESIDUAL,NON RESIDENTIAL,N/A,Allison Chan,Allison.D.Chan@calgary.ca,2008,,31,13,0,0,6,11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,26,0,0,1,0,1,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8061011.53140000000,12831.52891850000
Residential,1,WBN,WOODBINE,SOUTH,RECENT SUBURBS,1980s,BUILT-OUT,Mengqiao Cui,Mengqiao.cui@calgary.ca,2008,,9501,3367,555,0,3002,2930,82,0,0,342,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,19,0,0,2,0,82,60,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,254,690,15,0,0,0,2876,2688,8586,52,2,0,0,344,1181,701,991,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3180369.35888000000,9477.64253257000
Residential,1,CAN,CANYON MEADOWS,SOUTH,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Mengqiao Cui,Mengqiao.cui@calgary.ca,2008,,7957,3181,452,0,2620,1956,153,0,333,711,0,28,0,0,0,0,0,0,0,0,319,220,581,14,0,0,0,22,3,42,0,0,6,0,146,80,413,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,518,1378,32,0,0,0,1921,1799,5543,34,0,1,0,571,1232,575,635,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3056442.49067000000,8266.35484227000
Residential,1,BDO,BONAVISTA DOWNS,SOUTH,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Mengqiao Cui,Mengqiao.cui@calgary.ca,2008,,959,371,58,0,312,368,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,358,312,952,10,0,0,1,46,155,77,75,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537815.50458700000,3363.76931243000
Major Park,3,FPK,FISH CREEK PARK,SOUTH,PARKS,NON RESIDENTIAL,N/A,,,2008,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15598168.37220000000,54667.23173990000
Residential,1,DRG,DEER RIDGE,SOUTH,RECENT SUBURBS,1980s,BUILT-OUT,Mengqiao Cui,Mengqiao.cui@calgary.ca,2008,,3896,1498,286,0,1041,856,140,0,0,494,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,20,0,0,0,0,137,67,369,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,105,0,0,0,0,371,196,937,13,0,110,0,843,778,2465,12,0,1,1,197,450,324,352,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1417417.80384000000,4899.15995013000
