Community Name,Project Number,Job Created Year (YYYY),Permit Number,POSSE Job Type,Status Description,Est Construction Values,Construction Area ( Square Footage),Job Created Date (YYYY/MM/DD),Permit Issue Date (YYYY/MM/DD),Job Compltd Date (YYYY/MM/DD),Permit Duration ,SCP Process times
REDSTONE,PDA2016-01658,2016,BP2016-09039,Single Construction Permit,Pre Board Phase,"$213,479","1,702.0000",8/4/2016,8/30/2016,12/31/9999,47,19
REDSTONE,PDA2016-01697,2016,BP2016-09216,Single Construction Permit,Pre Backfill Phase,"$385,205","2,377.0000",8/9/2016,8/23/2016,12/31/9999,42,1
REDSTONE,PDA2016-01710,2016,BP2016-09284,Single Construction Permit,Pre Backfill Phase,"$391,859","2,427.0000",8/10/2016,8/24/2016,12/31/9999,41,1
REDSTONE,PDA2016-01713,2016,BP2016-09346,Single Construction Permit,Pre Backfill Phase,"$415,462","2,379.0000",8/11/2016,9/12/2016,12/31/9999,40,21
REDSTONE,PDA2016-01760,2016,BP2016-09535,Single Construction Permit,Pre Backfill Phase,"$222,336","1,402.0000",8/16/2016,9/9/2016,12/31/9999,35,2
REDSTONE,PDA2016-01775,2016,BP2016-09580,Single Construction Permit,Pre Backfill Phase,"$432,404","2,664.0000",8/17/2016,8/31/2016,12/31/9999,34,1
REDSTONE,PDA2016-01777,2016,BP2016-09593,Single Construction Permit,Pre Backfill Phase,"$253,007","1,622.0000",8/17/2016,8/31/2016,12/31/9999,34,1
REDSTONE,PDA2016-01831,2016,BP2016-09839,Single Construction Permit,Pre Backfill Phase,"$336,325","2,051.0000",8/23/2016,9/7/2016,12/31/9999,28,2
REDSTONE,PDA2016-01839,2016,BP2016-09861,Single Construction Permit,Pre Backfill Phase,"$265,518","1,750.0000",8/23/2016,9/8/2016,12/31/9999,28,1
REDSTONE,PDA2016-01862,2016,BP2016-09973,Single Construction Permit,Pre Backfill Phase,"$344,745","2,107.0000",8/25/2016,9/12/2016,12/31/9999,26,1
REDSTONE,PDA2016-01886,2016,BP2016-10100,Single Construction Permit,Pre Backfill Phase,"$386,446","2,391.0000",8/29/2016,9/12/2016,12/31/9999,22,2
REDSTONE,PDA2016-01887,2016,BP2016-10102,Single Construction Permit,Pre Backfill Phase,"$353,708","2,176.0000",8/29/2016,9/12/2016,12/31/9999,22,2
REDSTONE,PDA2016-01888,2016,BP2016-10103,Single Construction Permit,Pre Backfill Phase,"$283,624","1,848.0000",8/29/2016,9/13/2016,12/31/9999,22,2
REDSTONE,PDA2016-01890,2016,BP2016-10106,Single Construction Permit,Pre Backfill Phase,"$252,025","1,612.0000",8/29/2016,9/13/2016,12/31/9999,22,2
REDSTONE,PDA2016-01891,2016,BP2016-10129,Single Construction Permit,Pre Backfill Phase,"$356,506","2,200.0000",8/29/2016,9/14/2016,12/31/9999,22,12
REDSTONE,PDA2016-01908,2016,BP2016-10199,Single Construction Permit,Pre Backfill Phase,"$262,341","1,720.0000",8/30/2016,9/19/2016,12/31/9999,21,1
REDSTONE,PDA2016-01914,2016,BP2016-10201,Single Construction Permit,In Review,"$267,773","1,765.0000",8/30/2016,12/31/9999,12/31/9999,21,0
REDSTONE,PDA2016-01936,2016,BP2016-10563,Single Construction Permit,In Review,"$163,226","1,472.0000",9/8/2016,12/31/9999,12/31/9999,12,0
REDSTONE,PDA2016-01936,2016,BP2016-10564,Single Construction Permit,In Review,"$163,226","1,472.0000",9/8/2016,12/31/9999,12/31/9999,12,0
REDSTONE,PDA2016-02010,2016,BP2016-10698,Single Construction Permit,In Review,"$393,052","2,415.0000",9/12/2016,12/31/9999,12/31/9999,8,0
REDSTONE,PDA2016-02032,2016,BP2016-10808,Single Construction Permit,In Review,"$372,391","2,290.0000",9/13/2016,12/31/9999,12/31/9999,7,0
REDSTONE,PDA2016-02040,2016,BP2016-10847,Single Construction Permit,In Review,"$356,506","2,200.0000",9/14/2016,12/31/9999,12/31/9999,6,0
REDSTONE,PDA2016-02051,2016,BP2016-10909,Single Construction Permit,In Review,"$388,503","2,400.0000",9/15/2016,12/31/9999,12/31/9999,5,0
REDSTONE,PDA2016-02052,2016,BP2016-10908,Single Construction Permit,In Review,"$411,350","2,513.0000",9/15/2016,12/31/9999,12/31/9999,5,0
REDSTONE,PDA2016-02086,2016,BP2016-11014,Single Construction Permit,In Review,"$260,623","1,720.0000",9/16/2016,12/31/9999,12/31/9999,4,0
REDSTONE,PDA2016-02112,2016,BP2016-11135,Single Construction Permit,In Review,"$265,069","1,745.0000",9/19/2016,12/31/9999,12/31/9999,1,0
REDSTONE,,2016,BP2016-02027,Single Construction Permit,Pre Board Phase,"$176,710",,3/9/2016,4/4/2016,12/31/9999,195,11
REDSTONE,,2016,BP2016-02028,Single Construction Permit,Pre Board Phase,"$176,710",,3/9/2016,4/4/2016,12/31/9999,195,11
RENFREW,PDA2015-02402,2015,BP2015-15188,Single Construction Permit,Completed,"$235,827","2,075.0000",11/23/2015,12/16/2015,6/29/2016,219,18
RENFREW,PDA2015-02402,2015,BP2015-15190,Single Construction Permit,Completed,"$235,827","2,075.0000",11/23/2015,12/16/2015,6/29/2016,219,18
RENFREW,PDA2016-01800,2016,BP2016-09773,Single Construction Permit,Pre Board Phase,"$230,950","1,839.0000",8/22/2016,9/15/2016,12/31/9999,29,4
RENFREW,PDA2016-01800,2016,BP2016-09775,Single Construction Permit,Pre Board Phase,"$231,019","1,839.0000",8/22/2016,9/15/2016,12/31/9999,29,4
RENFREW,,2015,BP2015-00875,Single Construction Permit,Hold,"$270,775","2,350.0000",1/27/2015,2/19/2015,12/31/9999,602,17
RENFREW,,2015,BP2015-00876,Single Construction Permit,Hold,"$270,775","2,350.0000",1/27/2015,2/19/2015,12/31/9999,602,17
RENFREW,,2015,BP2015-02169,Single Construction Permit,Completed,"$273,578","2,387.0000",3/2/2015,3/17/2015,1/12/2016,316,12
RENFREW,,2015,BP2015-02170,Single Construction Permit,Completed,"$274,676","2,393.0000",3/2/2015,3/17/2015,1/12/2016,316,12
RENFREW,,2015,BP2015-07725,Single Construction Permit,Completed,"$265,596","3,034.0000",6/25/2015,7/28/2015,3/8/2016,257,17
RENFREW,,2015,BP2015-07726,Single Construction Permit,Pre Board Phase,"$32,966","3,035.0000",6/25/2015,7/28/2015,12/31/9999,453,15
RENFREW,,2015,BP2015-08106,Single Construction Permit,Pre Board Phase,"$246,630","2,916.8000",7/2/2015,7/21/2015,12/31/9999,446,14
RENFREW,,2015,BP2015-08107,Single Construction Permit,Pre Board Phase,"$246,630","2,916.8000",7/2/2015,7/21/2015,12/31/9999,446,14
RENFREW,,2015,BP2015-08265,Single Construction Permit,Pre Board Phase,"$438,801","3,728.0000",7/6/2015,7/21/2015,12/31/9999,442,12
RENFREW,,2015,BP2015-08266,Single Construction Permit,Pre Board Phase,"$438,801","3,728.0000",7/6/2015,7/21/2015,12/31/9999,442,10
RENFREW,,2015,BP2015-08267,Single Construction Permit,Pre Board Phase,"$438,801","3,728.0000",7/6/2015,7/21/2015,12/31/9999,442,12
RENFREW,,2015,BP2015-08697,Single Construction Permit,Final Phase,"$197,923","2,312.0000",7/13/2015,7/30/2015,12/31/9999,435,12
RENFREW,,2015,BP2015-08699,Single Construction Permit,Final Phase,"$197,923","2,312.0000",7/13/2015,7/30/2015,12/31/9999,435,11
RENFREW,,2015,BP2015-13114,Single Construction Permit,Final Phase,"$641,889","6,607.6000",10/6/2015,11/16/2015,12/31/9999,350,42
RENFREW,,2015,BP2015-13162,Single Construction Permit,Pre Backfill Phase,"$222,842","2,669.0000",10/7/2015,11/18/2015,12/31/9999,349,28
RENFREW,,2015,BP2015-13163,Single Construction Permit,Pre Backfill Phase,"$223,207","2,680.0000",10/7/2015,11/18/2015,12/31/9999,349,28
RENFREW,,2015,BP2015-13998,Single Construction Permit,Pre Board Phase,"$298,672","3,610.1400",10/26/2015,1/12/2016,12/31/9999,330,3
RENFREW,,2015,BP2015-13999,Single Construction Permit,Pre Board Phase,"$298,672","3,610.1400",10/26/2015,1/12/2016,12/31/9999,330,3
RENFREW,,2015,BP2015-14170,Single Construction Permit,Pre Board Phase,"$423,551","3,070.0000",10/28/2015,12/17/2015,12/31/9999,328,35
RENFREW,,2015,BP2015-15615,Single Construction Permit,Pre Board Phase,"$257,549",,12/7/2015,1/11/2016,12/31/9999,288,15
RENFREW,,2015,BP2015-15616,Single Construction Permit,Pre Board Phase,"$260,998",,12/7/2015,1/11/2016,12/31/9999,288,15
RENFREW,,2015,BP2015-15823,Single Construction Permit,Completed,"$206,770",,12/11/2015,1/19/2016,7/12/2016,214,8
RENFREW,,2015,BP2015-15824,Single Construction Permit,Final Phase,"$206,770",,12/11/2015,1/19/2016,12/31/9999,284,8
RENFREW,,2016,BP2016-00332,Single Construction Permit,Pre Board Phase,"$378,061",,1/14/2016,2/11/2016,12/31/9999,250,9
RENFREW,,2016,BP2016-01868,Single Construction Permit,Pre Board Phase,"$318,336",,3/4/2016,5/5/2016,12/31/9999,200,5
RENFREW,,2016,BP2016-01869,Single Construction Permit,Pre Board Phase,"$318,336",,3/4/2016,5/5/2016,12/31/9999,200,5
RENFREW,,2016,BP2016-04480,Single Construction Permit,Pre Board Phase,"$590,750",,5/4/2016,6/7/2016,12/31/9999,139,6
RENFREW,,2016,BP2016-04743,Single Construction Permit,Pre Board Phase,"$257,072",,5/10/2016,5/26/2016,12/31/9999,133,6
RENFREW,,2016,BP2016-04744,Single Construction Permit,Pre Board Phase,"$257,072",,5/10/2016,5/26/2016,12/31/9999,133,6
RENFREW,,2016,BP2016-09359,Single Construction Permit,Pre Backfill Phase,"$250,831",,8/11/2016,8/22/2016,12/31/9999,40,9
RENFREW,,2016,BP2016-09360,Single Construction Permit,Pre Backfill Phase,"$250,831",,8/11/2016,8/22/2016,12/31/9999,40,9
RESIDUAL WARD 12 - SUB AREA 12B,,2016,BP2016-05893,Single Construction Permit,Hold,"$396,874",,5/31/2016,12/31/9999,12/31/9999,112,0
RESIDUAL WARD 12 - SUB AREA 12J,,2015,BP2015-09588,Single Construction Permit,Completed,"$423,978","4,122.0000",7/28/2015,8/26/2015,2/2/2016,189,19
RESIDUAL WARD 1 - SUB AREA 01F,,2016,BP2016-03158,Single Construction Permit,Pre Board Phase,"$783,904",,4/7/2016,4/28/2016,12/31/9999,166,20
RESIDUAL WARD 3 - SUB AREA 03W,,2016,BP2016-00574,Single Construction Permit,Pre Backfill Phase,"$849,322",,1/22/2016,5/12/2016,12/31/9999,242,3
RICHMOND,PDA2016-01028,2016,BP2016-05837,Single Construction Permit,Pre Board Phase,"$531,940","3,168.0000",5/30/2016,8/15/2016,12/31/9999,113,53
RICHMOND,,2015,BP2015-00178,Single Construction Permit,Completed,"$203,941","2,283.0000",1/9/2015,4/23/2015,7/14/2016,552,8
RICHMOND,,2015,BP2015-00180,Single Construction Permit,Completed,"$203,941","2,283.0000",1/9/2015,4/23/2015,7/15/2016,553,8
RICHMOND,,2015,BP2015-00413,Single Construction Permit,Final Phase,"$146,191","2,056.0000",1/15/2015,1/29/2015,12/31/9999,614,9
RICHMOND,,2015,BP2015-00416,Single Construction Permit,Completed,"$146,191","2,056.0000",1/15/2015,1/29/2015,9/15/2016,609,9
RICHMOND,,2015,BP2015-00708,Single Construction Permit,Completed,"$251,441","2,962.0000",1/22/2015,2/11/2015,9/23/2015,244,16
RICHMOND,,2015,BP2015-00709,Single Construction Permit,Completed,"$249,322","2,969.0000",1/22/2015,2/11/2015,9/15/2015,236,16
RICHMOND,,2015,BP2015-00812,Single Construction Permit,Completed,"$225,017","2,499.0000",1/26/2015,2/17/2015,1/12/2016,351,17
RICHMOND,,2015,BP2015-00813,Single Construction Permit,Completed,"$225,017","2,499.0000",1/26/2015,2/17/2015,3/4/2016,403,17
RICHMOND,,2015,BP2015-04207,Single Construction Permit,Final Phase,"$306,221","3,753.0000",4/17/2015,5/7/2015,12/31/9999,522,16
RICHMOND,,2015,BP2015-04208,Single Construction Permit,Final Phase,"$306,221","3,753.0000",4/17/2015,5/7/2015,12/31/9999,522,16
RICHMOND,,2015,BP2015-07413,Single Construction Permit,Completed,"$275,216","3,721.0000",6/19/2015,7/10/2015,5/26/2016,342,15
RICHMOND,,2015,BP2015-07414,Single Construction Permit,Completed,"$275,216","3,668.0000",6/19/2015,7/11/2015,5/26/2016,342,16
RICHMOND,,2015,BP2015-09375,Single Construction Permit,Completed,"$338,359","3,920.0800",7/24/2015,8/26/2015,7/13/2016,355,13
RICHMOND,,2015,BP2015-09376,Single Construction Permit,Pre Board Phase,"$328,058","3,796.0000",7/24/2015,8/26/2015,12/31/9999,424,13
RICHMOND,,2015,BP2015-10435,Single Construction Permit,Pre Board Phase,"$277,697","3,183.0000",8/13/2015,10/13/2015,12/31/9999,404,49
RICHMOND,,2015,BP2015-10436,Single Construction Permit,Pre Board Phase,"$277,631","3,181.0000",8/13/2015,10/13/2015,12/31/9999,404,49
RICHMOND,,2015,BP2015-11581,Single Construction Permit,Pre Board Phase,"$527,096","4,917.0000",9/3/2015,11/10/2015,12/31/9999,383,3
RICHMOND,,2015,BP2015-13349,Single Construction Permit,Pre Board Phase,"$345,211","3,034.0000",10/9/2015,12/3/2015,12/31/9999,347,16
RICHMOND,,2015,BP2015-13352,Single Construction Permit,Pre Board Phase,"$244,561","2,767.0000",10/9/2015,11/20/2015,12/31/9999,347,28
RICHMOND,,2015,BP2015-13353,Single Construction Permit,Pre Board Phase,"$244,561","2,767.0000",10/9/2015,11/20/2015,12/31/9999,347,28
RICHMOND,,2015,BP2015-14813,Single Construction Permit,Pre Board Phase,"$281,659",,11/10/2015,12/9/2015,12/31/9999,315,23
RICHMOND,,2015,BP2015-14814,Single Construction Permit,Pre Board Phase,"$284,008",,11/10/2015,12/9/2015,12/31/9999,315,23
RICHMOND,,2015,BP2015-16260,Single Construction Permit,Pre Board Phase,"$289,588",,12/24/2015,1/28/2016,12/31/9999,271,21
RICHMOND,,2015,BP2015-16261,Single Construction Permit,Pre Board Phase,"$289,588",,12/24/2015,1/28/2016,12/31/9999,271,21
RICHMOND,,2016,BP2016-00206,Single Construction Permit,Pre Board Phase,"$347,687",,1/11/2016,1/18/2016,12/31/9999,253,5
RICHMOND,,2016,BP2016-00674,Single Construction Permit,Pre Board Phase,"$446,693",,1/26/2016,2/8/2016,12/31/9999,238,8
RICHMOND,,2016,BP2016-06445,Single Construction Permit,Pre Backfill Phase,"$357,218",,6/10/2016,7/25/2016,12/31/9999,102,11
RICHMOND,,2016,BP2016-06446,Single Construction Permit,Pre Backfill Phase,"$351,322",,6/10/2016,7/25/2016,12/31/9999,102,11
RICHMOND,,2016,BP2016-08367,Single Construction Permit,Pre Backfill Phase,"$169,894",,7/20/2016,8/19/2016,12/31/9999,62,7
RICHMOND,,2016,BP2016-10562,Single Construction Permit,Pending Plans Review,"$262,580",,9/8/2016,12/31/9999,12/31/9999,12,5
RICHMOND,,2016,BP2016-10567,Single Construction Permit,Pending Plans Review,"$262,580",,9/8/2016,12/31/9999,12/31/9999,12,5
RICHMOND,,2016,BP2016-10644,Single Construction Permit,Pending Plans Review,"$193,257",,9/9/2016,12/31/9999,12/31/9999,11,4
RICHMOND,,2016,BP2016-10647,Single Construction Permit,Pending Plans Review,"$193,257",,9/9/2016,12/31/9999,12/31/9999,11,4
RIDEAU PARK,,2015,BP2015-03787,Single Construction Permit,Pre Board Phase,"$867,102","6,933.0000",4/9/2015,6/23/2015,12/31/9999,530,10
RIDEAU PARK,,2015,BP2015-04116,Single Construction Permit,Pre Board Phase,"$749,166","7,144.4600",4/16/2015,5/20/2015,12/31/9999,523,13
RIDEAU PARK,,2015,BP2015-12400,Single Construction Permit,Pre Board Phase,"$811,893","6,129.9100",9/22/2015,10/26/2015,12/31/9999,364,2
ROCKY RIDGE,PDA2015-00128,2015,BP2015-00606,Single Construction Permit,Completed,"$436,131","3,940.0000",1/20/2015,2/3/2015,8/19/2015,211,1
ROCKY RIDGE,PDA2015-01962,2015,BP2015-12742,Single Construction Permit,Completed,"$447,623","4,325.0000",9/29/2015,10/8/2015,5/26/2016,240,5
ROCKY RIDGE,PDA2015-02120,2015,BP2015-14227,Single Construction Permit,Completed,"$477,523","3,713.0000",10/29/2015,11/6/2015,8/26/2016,302,9
ROCKY RIDGE,PDA2015-02121,2015,BP2015-14390,Single Construction Permit,Completed,"$518,101","4,961.0000",10/30/2015,12/7/2015,8/15/2016,290,7
ROCKY RIDGE,PDA2015-02162,2015,BP2015-13876,Single Construction Permit,Completed,"$466,954","4,569.0000",10/22/2015,11/2/2015,6/17/2016,239,6
ROCKY RIDGE,PDA2015-02481,2015,BP2015-15619,Single Construction Permit,Completed,"$425,436","2,665.0000",12/7/2015,12/29/2015,8/19/2016,256,12
ROCKY RIDGE,PDA2015-02530,2015,BP2015-15840,Single Construction Permit,Completed,"$514,225","2,969.0000",12/11/2015,12/23/2015,8/10/2016,243,2
ROCKY RIDGE,PDA2015-02563,2015,BP2015-16062,Single Construction Permit,Pre Board Phase,"$491,670","2,864.0000",12/18/2015,1/7/2016,12/31/9999,277,13
ROCKY RIDGE,PDA2016-00098,2016,BP2016-00448,Single Construction Permit,Final Phase,"$546,383","3,083.0000",1/19/2016,1/21/2016,12/31/9999,245,1
ROCKY RIDGE,PDA2016-00204,2016,BP2016-00869,Single Construction Permit,Completed,"$511,702","2,883.0000",2/2/2016,2/3/2016,8/24/2016,204,1
ROCKY RIDGE,PDA2016-00752,2016,BP2016-04322,Single Construction Permit,Pre Board Phase,"$505,420","3,067.0000",5/2/2016,5/19/2016,12/31/9999,141,10
ROCKY RIDGE,PDA2016-01133,2016,BP2016-06435,Single Construction Permit,Pre Board Phase,"$627,989","3,490.0000",6/10/2016,7/13/2016,12/31/9999,102,23
ROCKY RIDGE,PDA2016-01761,2016,BP2016-09557,Single Construction Permit,Pre Backfill Phase,"$412,826","2,476.0000",8/16/2016,9/13/2016,12/31/9999,35,16
ROCKY RIDGE,PDA2016-01916,2016,BP2016-10221,Single Construction Permit,Pre Backfill Phase,"$513,260","2,837.0000",8/30/2016,9/15/2016,12/31/9999,21,1
ROCKY RIDGE,,2015,BP2015-06860,Single Construction Permit,Final Phase,"$435,438","4,216.0000",6/10/2015,7/2/2015,12/31/9999,468,6
ROCKY RIDGE,,2015,BP2015-07305,Single Construction Permit,Final Phase,"$463,187","4,824.0000",6/17/2015,7/8/2015,12/31/9999,461,7
ROCKY RIDGE,,2015,BP2015-07319,Single Construction Permit,Final Phase,"$481,020","4,639.0000",6/17/2015,7/6/2015,12/31/9999,461,8
ROCKY RIDGE,,2015,BP2015-08421,Single Construction Permit,Pre Board Phase,"$322,980","2,892.0000",7/8/2015,7/21/2015,12/31/9999,440,10
ROCKY RIDGE,,2015,BP2015-08963,Single Construction Permit,Completed,"$472,893","3,941.0000",7/16/2015,8/14/2015,3/17/2016,245,14
ROCKY RIDGE,,2015,BP2015-10965,Single Construction Permit,Final Phase,"$234,694","2,785.0000",8/21/2015,10/29/2015,12/31/9999,396,23
ROCKY RIDGE,,2015,BP2015-10967,Single Construction Permit,Final Phase,"$234,694","2,778.0000",8/21/2015,10/29/2015,12/31/9999,396,28
ROCKY RIDGE,,2015,BP2015-12419,Single Construction Permit,Completed,"$434,894","4,216.0000",9/23/2015,10/21/2015,4/19/2016,209,20
ROCKY RIDGE,,2015,BP2015-15047,Single Construction Permit,Completed,"$379,375",,11/18/2015,12/18/2015,8/31/2016,287,11
ROCKY RIDGE,,2015,BP2015-15319,Single Construction Permit,Completed,"$474,978",,11/25/2015,12/10/2015,5/6/2016,163,7
ROCKY RIDGE,,2016,BP2016-01257,Single Construction Permit,Pre Backfill Phase,"$301,421",,2/12/2016,3/11/2016,12/31/9999,221,4
ROCKY RIDGE,,2016,BP2016-02901,Single Construction Permit,Pre Board Phase,"$523,151",,3/31/2016,4/12/2016,12/31/9999,173,9
ROCKY RIDGE,,2016,BP2016-06394,Single Construction Permit,Pre Board Phase,"$475,574",,6/9/2016,6/29/2016,12/31/9999,103,7
ROCKY RIDGE,,2016,BP2016-07366,Single Construction Permit,Pre Board Phase,"$482,956",,6/29/2016,7/12/2016,12/31/9999,83,4
ROCKY RIDGE,,2016,BP2016-08059,Single Construction Permit,Pre Backfill Phase,"$533,104",,7/14/2016,7/29/2016,12/31/9999,68,12
ROCKY RIDGE,,2016,BP2016-09277,Single Construction Permit,Pre Backfill Phase,"$451,776",,8/10/2016,8/29/2016,12/31/9999,41,14
ROSEDALE,,2015,BP2015-03054,Single Construction Permit,Completed,"$459,044","3,295.0000",3/24/2015,4/17/2015,12/10/2015,261,19
ROSEDALE,,2015,BP2015-03802,Single Construction Permit,Pre Board Phase,"$862,086","7,797.0000",4/10/2015,7/29/2015,12/31/9999,529,32
ROSEDALE,,2015,BP2015-07012,Single Construction Permit,Pre Board Phase,"$414,983","4,834.0000",6/12/2015,8/18/2015,12/31/9999,466,7
ROSEDALE,,2015,BP2015-07587,Single Construction Permit,Pre Board Phase,"$753,403","7,126.9999",6/23/2015,8/24/2015,12/31/9999,455,44
ROSEDALE,,2015,BP2015-07829,Single Construction Permit,Completed,"$455,175","3,961.0000",6/26/2015,7/28/2015,8/5/2016,406,11
ROSEDALE,,2015,BP2015-10925,Single Construction Permit,Final Phase,"$443,740","4,276.0000",8/21/2015,9/24/2015,12/31/9999,396,10
ROSEDALE,,2015,BP2015-11299,Single Construction Permit,Completed,"$547,813","4,724.0000",8/28/2015,11/3/2015,8/4/2016,342,10
ROSEDALE,,2015,BP2015-11532,Single Construction Permit,Pre Board Phase,"$485,799","4,561.0000",9/3/2015,11/17/2015,12/31/9999,383,51
ROSEDALE,,2015,BP2015-13935,Single Construction Permit,Pre Board Phase,"$512,364","4,498.0000",10/23/2015,12/11/2015,12/31/9999,333,35
ROSEDALE,,2015,BP2015-14893,Single Construction Permit,Pre Board Phase,"$314,604",,11/13/2015,12/2/2015,12/31/9999,312,11
ROSEDALE,,2015,BP2015-15841,Single Construction Permit,Pre Board Phase,"$621,389",,12/11/2015,2/8/2016,12/31/9999,284,39
ROSEDALE,,2016,BP2016-03365,Single Construction Permit,Pre Board Phase,"$512,969",,4/12/2016,5/6/2016,12/31/9999,161,32
ROSEMONT,PDA2015-00690,2015,BP2015-03273,Single Construction Permit,Pre Board Phase,"$362,241","3,392.0000",3/27/2015,3/30/2015,12/31/9999,543,294
ROSEMONT,,2016,BP2016-07469,Single Construction Permit,Pre Backfill Phase,"$627,953",,6/30/2016,7/8/2016,12/31/9999,82,7
ROSSCARROCK,,2015,BP2015-00176,Single Construction Permit,Completed,"$240,830","2,785.5000",1/9/2015,2/11/2015,9/2/2015,236,24
ROSSCARROCK,,2015,BP2015-00177,Single Construction Permit,Completed,"$240,830","2,785.5000",1/9/2015,2/11/2015,9/30/2015,264,24
ROSSCARROCK,,2015,BP2015-01636,Single Construction Permit,Completed,"$246,333","2,804.0000",2/17/2015,3/9/2015,1/26/2016,343,13
ROSSCARROCK,,2015,BP2015-01637,Single Construction Permit,Completed,"$246,333","2,804.0000",2/17/2015,3/9/2015,1/26/2016,343,13
ROSSCARROCK,,2015,BP2015-04383,Single Construction Permit,Completed,"$219,046","2,030.0000",4/21/2015,5/7/2015,11/6/2015,199,14
ROSSCARROCK,,2015,BP2015-04384,Single Construction Permit,Completed,"$219,046","2,030.0000",4/21/2015,5/7/2015,11/12/2015,205,14
ROSSCARROCK,,2015,BP2015-12228,Single Construction Permit,Completed,"$238,162","2,755.0000",9/18/2015,10/1/2015,8/15/2016,332,17
